Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Carlos Rodon,FA,11,8,3.48,28,28,0,154,126,59,19,193,49,1.13,11.33,2.84,3.38,3.8,3.6,128.3,16137
Justin Verlander,FA,12,9,3.62,29,29,0,175,148,71,27,213,44,1.09,10.91,2.24,3.63,3.6,3.8,106.8,8700
Clayton Kershaw,FA,10,8,3.57,26,26,0,148,138,59,19,155,35,1.17,9.42,2.11,3.58,3.1,3.2,179.4,2036
Zack Greinke,FA,9,10,4.42,28,28,0,160,171,78,25,129,37,1.3,7.27,2.09,4.38,1.9,1.8,318.6,1943
Danny Duffy,FA,6,6,4.09,18,18,0,98,90,45,15,104,35,1.27,9.53,3.16,4.16,1.6,1.5,565.2,3542
Michael Pineda,FA,9,11,4.68,29,29,0,167,179,87,28,137,42,1.33,7.39,2.26,4.57,1.6,1.5,404.6,5372
Matthew Boyd,FA,5,5,4.11,15,15,0,81,76,37,13,83,23,1.23,9.27,2.61,4.18,1.3,1.2,588.6,15440
Kwang-hyun Kim,FA,8,9,4.54,24,24,0,129,137,65,19,103,44,1.4,7.18,3.05,4.61,1.3,1.3,537,27458
Tyler Anderson,FA,10,12,4.83,32,32,0,186,196,100,35,150,55,1.35,7.27,2.68,4.96,1.3,1.4,525.4,12880
Garrett Richards,FA,7,9,4.65,24,24,0,130,134,67,19,113,54,1.44,7.81,3.74,4.66,1.2,1.1,592.2,9784
Martin Perez,FA,7,8,4.5,23,23,0,120,126,60,17,100,43,1.4,7.53,3.19,4.54,1.2,1.2,598.9,6902
Wily Peralta,FA,8,10,4.85,26,26,0,143,153,77,21,111,59,1.48,6.98,3.69,4.87,1,0.9,586.1,7738
Brett Anderson,FA,7,8,4.54,23,23,0,116,133,58,14,70,35,1.45,5.42,2.69,4.58,1,1.1,599.2,8223
Johnny Cueto,FA,8,10,4.85,26,26,0,143,153,77,25,119,45,1.38,7.44,2.82,4.89,1,0.9,572.4,6893
Drew Smyly,FA,7,8,4.74,23,23,0,121,123,64,21,114,44,1.37,8.44,3.25,4.77,1,1,529.7,11760
J.A. Happ,FA,8,10,4.87,26,26,0,140,149,76,25,118,45,1.38,7.57,2.91,4.85,0.9,0.9,585.6,7410
Matt Harvey,FA,6,8,4.82,21,21,0,108,117,58,18,84,31,1.37,7.02,2.57,4.75,0.9,0.8,999,11713
Chris Archer,FA,6,7,4.66,19,19,0,105,105,55,17,100,39,1.37,8.57,3.31,4.63,0.9,1,599.9,6345
Jakob Junis,FA,5,5,4.69,15,15,0,80,83,42,13,70,25,1.35,7.94,2.77,4.62,0.8,0.7,999,13619
Carlos Martinez,FA,7,9,4.94,24,24,0,133,142,73,19,104,56,1.49,7.01,3.81,4.94,0.8,0.7,600.8,11682
Vince Velasquez,FA,6,8,4.84,21,21,0,108,104,58,19,107,46,1.39,8.93,3.82,4.93,0.7,0.8,999,11189
Trevor Cahill,FA,5,6,4.85,16,16,0,87,91,47,13,71,34,1.44,7.4,3.5,4.75,0.7,0.6,999,6249
Jake Diekman,FA,4,3,3.52,0,69,0,69,54,27,7,89,35,1.3,11.55,4.61,3.73,0.6,0.9,597.3,5003
Jose Urena,FA,6,8,4.91,21,21,0,113,124,61,17,82,41,1.47,6.53,3.29,4.92,0.6,0.7,999,11589
Collin McHugh,FA,3,3,3.74,0,63,0,63,57,26,8,70,20,1.22,9.93,2.87,3.74,0.6,0.6,517,7531
Jordan Lyles,FA,7,12,5.51,28,28,0,158,174,97,34,125,56,1.45,7.12,3.17,5.53,0.6,0.3,555.8,7593
Mike Foltynewicz,FA,6,9,5.15,23,23,0,126,137,72,24,99,42,1.42,7.03,3.01,5.17,0.5,0.4,600.6,10811
Cole Hamels,FA,4,4,4.7,11,11,0,64,66,33,9,53,24,1.41,7.56,3.39,4.7,0.5,0.5,999,4972
Chad Kuhl,FA,6,7,4.7,16,44,0,115,113,60,18,112,52,1.43,8.76,4.03,4.71,0.5,0.6,999,14975
Zach Davies,FA,8,11,5.16,29,29,0,156,173,89,26,117,63,1.51,6.78,3.61,5.13,0.5,0.5,579.7,13183
Matt Shoemaker,FA,4,5,4.86,13,13,0,70,75,38,12,56,24,1.41,7.13,3.09,4.89,0.5,0.4,999,4776
Ryan Tepera,FA,3,3,3.96,0,66,0,66,59,29,9,72,26,1.29,9.78,3.57,4.02,0.5,0.5,566.2,10291
Joe Kelly,FA,3,3,3.62,0,59,0,59,53,24,6,63,25,1.32,9.67,3.87,3.72,0.5,0.6,999,9761
Kenley Jansen,FA,3,3,4.06,0,67,0,67,57,30,9,78,28,1.27,10.51,3.77,4.06,0.5,0.4,97.1,3096
Steven Brault,FA,7,9,4.96,23,23,0,120,127,66,18,95,54,1.5,7.1,4.06,5.06,0.4,0.6,999,15291
Scott Kazmir,FA,3,4,4.63,10,10,0,53,54,27,8,45,19,1.39,7.7,3.23,4.68,0.4,0.5,999,4897
Julio Teheran,FA,5,7,5.3,18,18,0,96,101,57,17,83,43,1.49,7.74,4,5.31,0.4,0.2,999,6797
Daniel Norris,FA,3,3,3.84,0,57,0,57,53,24,7,60,21,1.28,9.46,3.24,3.88,0.4,0.5,999,13475
Matt Moore,FA,5,8,5.17,19,19,0,104,109,60,19,88,47,1.49,7.57,4.03,5.28,0.4,0.3,999,1890
Jake Arrieta,FA,5,6,5.1,16,16,0,83,91,47,13,62,32,1.48,6.75,3.46,5.01,0.4,0.3,999,4153
Adam Ottavino,FA,3,3,4.14,0,68,0,68,58,31,8,80,34,1.36,10.56,4.55,4.08,0.4,0.3,589,1247
Jeurys Familia,FA,3,3,3.98,0,65,0,65,59,29,7,68,30,1.37,9.4,4.13,4.03,0.4,0.4,595.7,5114
Andrew Chafin,FA,4,3,3.99,0,70,0,70,66,31,9,69,27,1.33,8.81,3.44,4.11,0.4,0.4,598,12988
David Robertson,FA,3,3,3.94,0,60,0,60,54,26,8,66,25,1.31,9.96,3.7,3.94,0.3,0.5,600.3,8241
Trevor Rosenthal,FA,3,3,3.94,0,59,0,59,49,26,7,72,32,1.37,11.03,4.9,4.04,0.3,0.4,516.3,10745
Tanner Roark,FA,3,4,5.02,10,10,0,53,57,30,9,42,19,1.43,7.12,3.15,5,0.3,0.2,999,8753
Jon Lester,FA,6,9,5.29,23,23,0,123,141,72,21,85,43,1.49,6.23,3.15,5.19,0.3,0.3,600.2,4930
Chris Martin,FA,3,3,4.04,0,58,0,58,58,26,8,54,14,1.25,8.36,2.23,3.96,0.3,0.4,594.6,11847
Jesse Hahn,FA,2,2,4.08,0,47,0,47,43,21,6,50,22,1.38,9.53,4.21,4.15,0.3,0.3,999,13287
Mike Fiers,FA,6,10,5.48,23,23,0,127,147,78,25,85,38,1.45,5.99,2.68,5.48,0.3,0.1,999,7754
Ian Kennedy,FA,3,3,4.26,0,62,0,62,58,29,10,66,20,1.26,9.59,2.95,4.31,0.3,0.3,369.2,6986
Hansel Robles,FA,3,3,4.09,0,68,0,68,61,31,9,76,29,1.32,10.02,3.84,4.1,0.3,0.4,596.5,11801
Derek Holland,FA,3,3,4.03,0,60,0,60,55,27,9,65,23,1.3,9.68,3.45,4.17,0.3,0.4,999,4141
Heath Hembree,FA,3,3,4.26,0,58,0,58,51,27,9,69,24,1.29,10.69,3.79,4.24,0.3,0.3,999,11632
Kyle McGowin,FA,2,2,4.21,0,41,0,41,38,19,6,42,15,1.3,9.3,3.37,4.25,0.2,0.1,999,15071
Brad Boxberger,FA,3,3,4.24,0,65,0,65,58,31,9,72,30,1.35,10.02,4.11,4.29,0.2,0.2,531,10133
Wade LeBlanc,FA,3,4,5.16,11,11,0,60,67,34,11,43,20,1.44,6.48,2.98,5.24,0.2,0.2,999,5221
Brad Hand,FA,3,3,4.16,0,67,0,67,61,31,10,72,26,1.3,9.62,3.47,4.22,0.2,0.3,527.2,9111
Oliver Drake,FA,2,2,4.03,0,43,0,43,41,19,5,42,17,1.34,8.85,3.53,4.12,0.2,0.2,999,8823
Ross Detwiler,FA,2,2,4.03,0,47,0,47,45,21,6,46,17,1.31,8.78,3.19,4.19,0.2,0.3,999,2859
Mychal Givens,FA,3,3,4.16,0,66,0,66,59,31,9,72,28,1.32,9.86,3.87,4.24,0.2,0.3,590,10430
Alex Colome,FA,3,3,4.2,0,68,0,68,68,32,8,61,25,1.38,8.07,3.37,4.2,0.2,0.3,487,6661
Matt Strahm,FA,2,2,3.97,0,42,0,42,39,19,6,43,12,1.22,9.16,2.58,4.04,0.2,0.3,999,13799
Jesse Chavez,FA,3,3,4.15,0,56,0,56,55,26,8,55,18,1.3,8.86,2.9,4.15,0.2,0.2,999,5448
Keone Kela,FA,2,2,4.07,0,37,0,37,33,17,5,41,14,1.27,9.87,3.4,4.09,0.2,0.2,999,14696
Tony Watson,FA,3,3,4.15,0,60,0,60,59,28,8,54,20,1.32,8.1,3.03,4.26,0.2,0.3,999,3132
Adam Morgan,FA,3,3,4.19,0,56,0,56,53,26,8,56,23,1.36,8.94,3.69,4.31,0.2,0.2,999,12580
Rafael Dolis,FA,3,3,4.29,0,60,0,60,54,29,7,65,32,1.44,9.7,4.83,4.36,0.2,0.2,999,4185
Aaron Sanchez,FA,4,6,5.3,15,15,0,79,88,46,12,54,36,1.56,6.14,4.05,5.3,0.2,0.1,598.7,11490
Dellin Betances,FA,2,2,4.18,0,42,0,42,38,19,5,43,19,1.36,9.32,4.07,4.17,0.1,0.2,999,6216
Ty Blach,FA,1,1,5.55,3,3,0,18,23,11,3,12,7,1.59,5.88,3.21,5.09,0.1,0.1,999,14361
Carl Edwards Jr.,FA,1,1,4.34,0,30,0,30,27,14,4,32,14,1.37,9.52,4.08,4.37,0.1,0.1,999,13607
Juan Minaya,FA,2,2,4.2,0,41,0,41,38,19,5,43,19,1.38,9.36,4.13,4.25,0.1,0.1,999,10341
Wander Suero,FA,2,2,4.42,0,40,0,40,39,20,6,39,15,1.33,8.79,3.32,4.47,0.1,0.1,999,15855
Cam Bedrosian,FA,2,2,4.49,0,35,0,35,34,17,5,34,15,1.4,8.63,3.8,4.57,0.1,0,999,13360
Shane Greene,FA,2,2,4.47,0,42,0,42,42,21,6,39,16,1.38,8.31,3.45,4.53,0.1,0.1,999,10756
Jace Fry,FA,2,2,4.01,0,41,0,41,38,18,4,42,22,1.45,9.14,4.75,4.25,0.1,0.2,999,16159
Chaz Roe,FA,2,2,4.27,0,45,0,45,42,21,6,46,20,1.38,9.13,3.97,4.28,0.1,0.1,999,9866
Archie Bradley,FA,3,3,4.5,0,61,0,61,62,31,8,53,25,1.43,7.79,3.73,4.55,0.1,0,596.5,12918
Blake Parker,FA,2,3,4.56,0,50,0,50,49,25,8,48,19,1.37,8.55,3.48,4.58,0.1,0,999,5224
Greg Holland,FA,3,3,4.38,0,52,0,52,49,25,7,52,24,1.41,9.03,4.14,4.44,0.1,0.1,597.1,7196
Alex Claudio,FA,2,2,4.18,0,41,0,41,43,19,5,31,16,1.43,6.9,3.41,4.34,0.1,0.1,999,12890
Tommy Hunter,FA,2,2,4.53,0,42,0,42,44,21,6,34,14,1.37,7.28,2.95,4.51,0,0,999,1157
Fernando Abad,FA,2,2,4.26,0,37,0,37,37,18,5,32,12,1.35,7.8,3,4.36,0,0.1,999,4994
Joe Smith,FA,2,2,4.4,0,48,0,48,50,23,7,40,15,1.35,7.49,2.78,4.45,0,0.1,999,3281
Richard Rodriguez,FA,3,3,4.68,0,65,0,65,66,34,11,59,20,1.32,8.11,2.71,4.69,0,-0.1,488,13549
Hunter Strickland,FA,3,3,4.66,0,58,0,58,56,30,9,55,23,1.38,8.55,3.62,4.72,0,0,599.9,7836
Sean Doolittle,FA,3,3,4.58,0,54,0,54,51,27,10,55,21,1.32,9.12,3.43,4.72,0,0,999,1581
Jose Castillo,FA,0,0,3.4,0,1,0,1,1,0,0,1,0,1.2,11.76,3.68,3.48,0,0.1,999,17169
Brad Brach,FA,2,2,4.46,0,46,0,46,43,23,6,46,23,1.43,8.93,4.41,4.54,0,0.1,999,6627
Dietrich Enns,FA,0,0,3.71,0,1,0,1,1,0,0,1,0,1.23,9.44,2.88,3.87,0,0.1,999,13932
Nick Vincent,FA,1,1,4.65,0,25,0,25,25,13,4,22,8,1.35,7.95,3.04,4.73,0,0,999,7555
Jimmy Nelson,FA,0,0,3.88,0,1,0,1,1,0,0,1,0,1.32,10.5,4.24,3.9,0,0.1,999,10547
Neftali Feliz,FA,0,0,4.08,0,1,0,1,1,0,0,1,0,1.29,10.1,3.59,4.1,0,0.1,999,18
Samuel Delaplane,FA,0,0,3.91,0,1,0,1,1,0,0,1,0,1.3,10.39,3.87,3.96,0,0.1,999,sa3004222
Roberto Osuna,FA,0,0,3.97,0,1,0,1,1,0,0,1,0,1.25,8.97,2.74,3.96,0,0.1,999,13764
Brandon Morrow,FA,0,0,3.94,0,1,0,1,1,0,0,1,0,1.3,9.4,3.42,3.98,0,0.1,999,9346
Trevor Megill,FA,0,0,3.94,0,1,0,1,1,0,0,1,0,1.31,9.85,3.63,3.97,0,0.1,594.5,17722
Chris Mazza,FA,0,0,4.17,0,1,0,1,1,0,0,1,0,1.32,8.13,3.02,4.22,0,0,999,14151
Tony Cingrani,FA,0,0,3.84,0,1,0,1,1,0,0,1,0,1.31,9.89,3.74,4.03,0,0.1,999,12555
DJ Johnson,FA,0,0,3.88,0,1,0,1,1,0,0,1,0,1.31,9.72,3.75,3.94,0,0.1,999,12578
Dusty Isaacs,FA,0,0,4.04,0,1,0,1,1,0,0,1,0,1.31,9.45,3.47,4.05,0,0.1,999,sa550364
Joseph Palumbo,FA,0,0,3.89,0,1,0,1,1,0,0,1,0,1.34,10.56,4.33,4.05,0,0.1,598.9,17035
Brady Feigl,FA,0,0,3.98,0,1,0,1,1,0,0,1,0,1.33,9.17,3.48,4.08,0,0.1,999,sa824867
Rubby de la Rosa,FA,0,0,4.07,0,1,0,1,1,0,0,1,0,1.31,9.57,3.5,4.08,0,0.1,999,3862
Shun Yamaguchi,FA,0,0,4.06,0,1,0,1,1,0,0,1,0,1.3,9.69,3.38,4.08,0,0.1,999,27460
Michael Kohn,FA,0,0,4.1,0,1,0,1,1,0,0,1,0,1.33,10.06,3.82,4.02,0,0.1,999,8505
Scott Alexander,FA,0,0,3.93,0,1,0,1,1,0,0,1,0,1.45,7.04,3.88,4.16,0,0.1,999,10591
Ty Buttrey,FA,0,0,4.03,0,1,0,1,1,0,0,1,0,1.3,8.86,3.15,4.13,0,0.1,999,14719
Matt Dermody,FA,0,0,4,0,1,0,1,1,0,0,1,0,1.31,9.28,3.38,4.11,0,0.1,999,14844
Colin Rea,FA,0,0,4.28,0,1,0,1,1,0,0,1,0,1.32,7.67,2.71,4.32,0,0,999,12317
Andrew Vasquez,FA,0,0,3.75,0,1,0,1,1,0,0,1,1,1.4,10.04,4.8,4.02,0,0.1,999,19482
Aaron Wilkerson,FA,0,0,4.08,0,1,0,1,1,0,0,1,0,1.23,9.12,2.59,4.13,0,0.1,999,16904
Kyuji Fujikawa,FA,0,0,4.05,0,1,0,1,1,0,0,1,1,1.4,10.64,4.91,4.13,0,0.1,999,14443
Shawn Armstrong,FA,0,0,4.15,0,1,0,1,1,0,0,1,0,1.28,9.51,3.28,4.16,0,0.1,999,12857
Jayson McKinley,FA,0,0,4.13,0,1,0,1,1,0,0,1,0,1.38,9.58,4.05,4.07,0,0.1,999,sa920921
Paco Rodriguez,FA,0,0,3.86,0,1,0,1,1,0,0,1,0,1.32,8.39,3.28,4.08,0,0.1,999,13398
Travis Radke,FA,0,0,3.97,0,1,0,1,1,0,0,1,0,1.4,8.15,3.78,4.15,0,0.1,999,sa602806
Danny Hultzen,FA,0,0,3.99,0,1,0,1,1,0,0,1,0,1.36,9.8,4.12,4.15,0,0.1,999,12874
Cesar Valdez,FA,0,0,4.04,0,1,0,1,1,0,0,1,0,1.31,7.47,2.5,4.05,0,0.1,999,9013
Tayler Scott,FA,0,0,4.08,0,1,0,1,1,0,0,1,0,1.38,8.94,3.94,4.16,0,0.1,999,13652
Sam Dyson,FA,0,0,4.19,0,1,0,1,1,0,0,1,0,1.37,7.64,3.08,4.17,0,0,999,11710
Tyler Higgins,FA,0,0,4.16,0,1,0,1,1,0,0,1,0,1.31,8.98,3.19,4.17,0,0.1,999,sa503722
Jacob Waguespack,FA,0,0,4.12,0,1,0,1,1,0,0,1,0,1.32,8.42,3.16,4.17,0,0.1,999,18318
Ryan Madson,FA,0,0,4.22,0,1,0,1,1,0,0,1,0,1.33,8.26,3.1,4.2,0,0,999,1852
Luiz Gohara,FA,0,0,4.12,0,1,0,1,1,0,0,1,0,1.32,10.32,3.96,4.22,0,0.1,999,15166
Austin Pruitt,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.34,7.33,2.61,4.31,0,0,999,15290
Fernando Rodriguez,FA,0,0,4.15,0,1,0,1,1,0,0,1,0,1.32,9.36,3.54,4.18,0,0.1,999,7558
Carson Smith,FA,0,0,4.25,0,1,0,1,1,0,0,1,0,1.38,8.53,3.64,4.25,0,0,999,13172
Peter Tago,FA,0,0,4.19,0,1,0,1,1,0,0,1,0,1.38,8.83,3.84,4.25,0,0,999,sa548162
Hunter Cervenka,FA,0,0,4.04,0,1,0,1,1,0,0,1,0,1.39,9.34,4.29,4.26,0,0.1,999,10510
David Sosebee,FA,0,0,4.23,0,1,0,1,1,0,0,1,0,1.37,9.16,3.87,4.26,0,0,999,sa602907
Enny Romero,FA,0,0,4.2,0,1,0,1,1,0,0,1,0,1.34,9.76,3.8,4.26,0,0,999,4001
Edgar Santana,FA,0,0,4.41,0,1,0,1,1,0,0,1,0,1.35,7.83,3.02,4.45,0,0,999,17355
John Axford,FA,0,0,4.15,0,1,0,1,1,0,0,1,0,1.37,8.57,3.64,4.18,0,0,999,9059
Dillon Maples,FA,2,2,4.27,0,38,0,38,33,18,4,43,24,1.5,10.29,5.76,4.45,0,0.1,999,14672
Ryan Cook,FA,0,0,4.27,0,1,0,1,1,0,0,1,0,1.37,8.87,3.63,4.29,0,0,999,8855
Corey Taylor,FA,0,0,4.06,0,1,0,1,1,0,0,1,0,1.34,8.73,3.47,4.17,0,0.1,999,sa827144
John Curtiss,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.34,8.83,3.35,4.37,0,0,999,16128
Dan Otero,FA,0,0,4.29,0,1,0,1,1,0,0,1,0,1.39,5.95,2.34,4.3,0,0,999,7385
Bruce Rondon,FA,0,0,4.23,0,1,0,1,1,0,0,1,0,1.41,9.61,4.49,4.3,0,0,999,5766
Tyler Chatwood,FA,0,0,4.04,0,1,0,1,1,0,0,1,1,1.45,9.37,4.81,4.2,0,0.1,999,4338
Brendan McCurry,FA,0,0,4.25,0,1,0,1,1,0,0,1,0,1.35,9.19,3.75,4.31,0,0,999,sa829486
Dan Altavilla,FA,0,0,4.14,0,1,0,1,1,0,0,1,0,1.37,10.38,4.47,4.21,0,0.1,999,16507
Arodys Vizcaino,FA,0,0,4.3,0,1,0,1,1,0,0,1,0,1.33,9.92,3.79,4.31,0,0,999,5498
Jairo Diaz,FA,0,0,4.25,0,1,0,1,1,0,0,1,0,1.38,8.65,3.78,4.31,0,0,999,12774
Bud Norris,FA,0,0,4.28,0,1,0,1,1,0,0,1,0,1.36,8.99,3.58,4.31,0,0,999,9492
Joakim Soria,FA,0,0,4.2,0,1,0,1,1,0,0,1,0,1.31,9.1,3.21,4.22,0,0.1,999,6941
Boone Logan,FA,0,0,4.15,0,1,0,1,1,0,0,1,0,1.38,9.29,4.09,4.31,0,0.1,999,5525
Jesse Biddle,FA,0,0,4.03,0,1,0,1,1,0,0,1,0,1.41,9.37,4.44,4.22,0,0.1,999,11437
Ian Gibaut,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.43,8.65,4.24,4.45,0,0,999,17871
Nick Gardewine,FA,0,0,4.28,0,1,0,1,1,0,0,1,0,1.38,9.02,3.9,4.33,0,0,999,16513
Adam Conley,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.39,8.92,4.03,4.53,0,0,999,14457
Tyler Spurlin,FA,0,0,4.31,0,1,0,1,1,0,0,1,0,1.39,8.54,3.69,4.33,0,0,999,sa739833
Artie Lewicki,FA,0,0,4.32,0,1,0,1,1,0,0,1,0,1.34,8.51,3.26,4.34,0,0,999,16731
Kazuhisa Makita,FA,0,0,4.2,0,1,0,1,1,0,0,1,0,1.3,8.32,2.95,4.27,0,0,999,sa594234
R.J. Alvarez,FA,0,0,4.23,0,1,0,1,1,0,0,1,0,1.4,9.04,4.17,4.36,0,0,999,13401
Shawn Morimando,FA,0,0,4.22,0,1,0,1,1,0,0,1,0,1.36,8.13,3.32,4.34,0,0,999,13606
Luis Vasquez,FA,0,0,4.26,0,1,0,1,1,0,0,1,0,1.41,9.61,4.44,4.34,0,0,999,sa393198
Joe Biagini,FA,0,0,4.49,0,1,0,1,1,0,0,1,0,1.43,7.33,3.51,4.54,0,0,999,13194
Parker Markel,FA,0,0,4.17,0,1,0,1,1,0,0,1,1,1.44,10.55,5.32,4.35,0,0,999,12106
Ronald Belisario,FA,0,0,4.33,0,1,0,1,1,0,0,1,0,1.39,7.39,3.16,4.35,0,0,999,2203
Jean Cosme,FA,0,0,4.17,0,1,0,1,1,0,0,1,0,1.4,8.72,4.13,4.28,0,0,999,sa829216
Alex McRae,FA,0,0,4.48,0,1,0,1,1,0,0,1,0,1.42,7.54,3.54,4.55,0,0,999,16317
Blaine Hardy,FA,0,0,4.36,0,1,0,1,1,0,0,1,0,1.39,7.59,3.35,4.55,0,0,999,6499
Jeremy Jeffress,FA,0,0,4.29,0,1,0,1,1,0,0,1,0,1.41,7.87,3.64,4.36,0,0,999,9490
John Gorman,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.37,8.83,3.66,4.36,0,0,999,sa602627
Rob Kaminsky,FA,0,0,4.16,0,1,0,1,1,0,0,1,0,1.43,8.35,4.1,4.36,0,0,999,15792
Christopher Lee,FA,0,0,4.18,0,1,0,1,1,0,0,1,0,1.43,8.57,4.19,4.36,0,0,999,sa550044
Nik Turley,FA,0,0,4.19,0,1,0,1,1,0,0,1,0,1.37,9.6,4.17,4.37,0,0,999,5530
Jeffrey Kinley,FA,0,0,3.96,0,1,0,1,1,0,0,1,0,1.37,8.71,3.99,4.21,0,0.1,999,sa857590
Ryan Meisinger,FA,0,0,4.5,0,1,0,1,1,1,0,1,0,1.41,8.88,4.08,4.58,0,0,999,18105
Braden Shipley,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.39,8.3,3.57,4.38,0,0,999,15158
Austin Adams,FA,0,0,4.32,0,1,0,1,1,0,0,1,0,1.39,8.82,3.88,4.38,0,0,999,7411
Kenneth McNutt,FA,0,0,4.33,0,1,0,1,1,0,0,1,0,1.35,8.78,3.52,4.38,0,0,999,sa502768
Buddy Boshers,FA,0,0,4.27,0,1,0,1,1,0,0,1,0,1.39,9.05,3.99,4.38,0,0,999,8490
Nate Jones,FA,0,0,4.53,0,1,0,1,1,1,0,1,0,1.4,8.89,3.92,4.58,0,0,999,4696
Jordan Mills,FA,0,0,4.19,0,1,0,1,1,0,0,1,0,1.41,8.82,4.15,4.39,0,0,999,sa738394
Jake Jewell,FA,0,0,4.29,0,1,0,1,1,0,0,1,0,1.41,8.15,3.85,4.39,0,0,999,16958
Jose De Paula,FA,0,0,4.31,0,1,0,1,1,0,0,1,0,1.41,9.21,4.28,4.4,0,0,999,sa657482
Cody Anderson,FA,0,0,4.38,0,1,0,1,1,0,0,1,0,1.37,8.59,3.53,4.41,0,0,999,12799
Josh Osich,FA,0,0,4.27,0,1,0,1,1,0,0,1,0,1.36,8.16,3.26,4.35,0,0,999,11528
Justin Hancock,FA,0,0,4.38,0,1,0,1,1,0,0,1,0,1.4,9.29,4.13,4.41,0,0,999,12316
Jason Adam,FA,0,0,4.3,0,1,0,1,1,0,0,1,0,1.31,10.05,3.89,4.41,0,0,999,11861
Layne Somsen,FA,0,0,4.31,0,1,0,1,1,0,0,1,0,1.42,8.79,4.06,4.41,0,0,999,15301
Grant Dyer,FA,0,0,4.37,0,1,0,1,1,0,0,1,0,1.37,8.89,3.72,4.5,0,0,999,sa874139
Wilmer Font,FA,0,0,4.39,0,1,0,1,1,0,0,1,0,1.32,8.97,3.26,4.41,0,0,999,5257
Dusten Knight,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.42,8.01,3.8,4.61,0,0,999,16537
Ian Gardeck,FA,0,0,4.37,0,1,0,1,1,0,0,1,0,1.39,9.11,3.97,4.42,0,0,999,sa598115
Jonny Venters,FA,0,0,4.18,0,1,0,1,1,0,0,1,0,1.49,7.94,4.5,4.42,0,0,999,7175
Jordan Zimmermann,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.28,7.78,2.08,4.34,0,0,999,4505
Francisco Liriano,FA,0,0,4.26,0,1,0,1,1,0,0,1,0,1.42,8.52,4.15,4.42,0,0,999,3201
Scott Copeland,FA,0,0,4.33,0,1,0,1,1,0,0,1,0,1.45,7.68,4,4.42,0,0,999,10706
Brooks Kriske,FA,0,0,4.5,0,1,0,1,1,1,0,1,1,1.42,9.7,4.58,4.62,0,0,999,21189
Breckin Williams,FA,0,0,4.4,0,1,0,1,1,0,0,1,0,1.39,8.68,3.72,4.43,0,0,999,sa875020
Sammy Solis,FA,0,0,4.26,0,1,0,1,1,0,0,1,0,1.37,8.97,3.79,4.43,0,0,999,11457
Drew VerHagen,FA,0,0,4.41,0,1,0,1,1,0,0,1,0,1.36,7.89,3.1,4.43,0,0,999,13424
Marcus Walden,FA,0,0,4.39,0,1,0,1,1,0,0,1,0,1.43,7.45,3.65,4.43,0,0,999,8004
Kyle Keller,FA,0,0,4.52,0,1,0,1,1,1,0,1,0,1.37,9.65,4.12,4.64,0,0,999,18890
Juan Nicasio,FA,0,0,4.44,0,1,0,1,1,0,0,1,0,1.37,8.19,3.29,4.44,0,0,999,7731
Tayron Guerrero,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.42,9.27,4.47,4.44,0,0,999,11691
Roberto Gomez,FA,0,0,4.44,0,1,0,1,1,0,0,1,0,1.37,8.23,3.31,4.44,0,0,999,12963
Kevin McCarthy,FA,0,0,4.37,0,1,0,1,1,0,0,1,0,1.42,6.22,2.97,4.45,0,0,999,15240
Sam Gaviglio,FA,0,0,4.51,0,1,0,1,1,1,0,1,0,1.36,7.46,2.67,4.45,0,0,999,12778
